Pi weather station data from codename elderberry, initialised Tue Sep 11 15:44:16 2018
Format YYYY-MM-DDTHH:MM:SS, Temperature [degC], Wind speed [km/h], Rainfall [mm]
Temperature is instantaneous, wind speed is averaged since previous measurement,
rainfall is accumulated since previous measurement.

time,temperature_degC,wind_speed_km/h,rainfall_mm
2018-09-11T17:06:00, 16.937, 0.0, 0.0
2018-09-11T17:06:21, 16.937, 0.0, 0.0
2018-09-11T17:06:42, 16.937, 0.0, 0.0
2018-09-11T17:07:02, 16.937, 0.0, 0.0
2018-09-11T17:07:23, 16.937, 0.0, 0.0
2018-09-11T17:07:44, 16.937, 0.0, 0.0
2018-09-11T17:08:05, 16.937, 0.0, 0.0
2018-09-11T17:08:26, 16.937, 0.0, 0.0
2018-09-11T17:08:47, 16.937, 0.0, 0.0
2018-09-11T17:09:08, 16.937, 0.0, 0.0
2018-09-11T17:09:29, 16.937, 0.0, 0.0
2018-09-11T17:09:50, 16.937, 0.0, 0.0
2018-09-11T17:10:11, 16.937, 0.0, 0.0
2018-09-11T17:10:32, 16.937, 0.0, 0.0
2018-09-11T17:10:53, 17.0, 0.0, 0.0
2018-09-11T17:11:14, 16.937, 0.0, 0.0
2018-09-11T17:11:35, 16.937, 0.0, 0.0
2018-09-11T17:11:56, 16.937, 0.0, 0.0
2018-09-11T17:12:17, 16.875, 0.0, 0.0
2018-09-11T17:12:37, 16.875, 0.0, 0.0
2018-09-11T17:12:58, 16.812, 0.0, 0.0
2018-09-11T17:13:19, 16.812, 0.0, 0.0
2018-09-11T17:13:40, 16.812, 0.0, 0.0
2018-09-11T17:14:01, 16.812, 0.0, 0.0
2018-09-11T17:14:22, 16.812, 0.0, 0.0
2018-09-11T17:14:43, 16.812, 0.0, 0.0
2018-09-11T17:15:04, 16.812, 0.0, 0.0
2018-09-11T17:15:25, 16.812, 0.0, 0.0
2018-09-11T17:15:46, 16.812, 0.0, 0.0
2018-09-11T17:16:07, 16.75, 0.0, 0.0
2018-09-11T17:16:28, 16.75, 0.0, 0.0
2018-09-11T17:16:49, 16.75, 0.0, 0.0
2018-09-11T17:17:09, 16.687, 0.0, 0.0
2018-09-11T17:17:30, 16.687, 0.0, 0.0
2018-09-11T17:17:51, 16.687, 0.0, 0.0
2018-09-11T17:18:12, 16.687, 0.0, 0.0
2018-09-11T17:18:33, 16.75, 0.0, 0.0
2018-09-11T17:18:54, 16.687, 0.0, 0.0
2018-09-11T17:19:15, 16.687, 0.0, 0.0
2018-09-11T17:19:36, 16.687, 0.0, 0.0
2018-09-11T17:19:57, 16.687, 0.0, 0.0
2018-09-11T17:20:18, 16.625, 0.0, 0.0
2018-09-11T17:20:39, 16.625, 0.0, 0.0
2018-09-11T17:21:00, 16.625, 0.0, 0.0
2018-09-11T17:21:21, 16.625, 0.0, 0.0
2018-09-11T17:21:42, 16.625, 0.0, 0.0
2018-09-11T17:22:03, 16.562, 0.0, 0.0
2018-09-11T17:22:24, 16.562, 0.0, 0.0
2018-09-11T17:22:45, 16.562, 0.0, 0.0
2018-09-11T17:23:06, 16.562, 0.0, 0.0
2018-09-11T17:23:27, 16.5, 0.0, 0.0
2018-09-11T17:23:48, 16.5, 0.0, 0.0
2018-09-11T17:24:09, 16.5, 0.0, 0.0
2018-09-11T17:24:30, 16.5, 0.0, 0.0
2018-09-11T17:24:50, 16.5, 0.0, 0.0
2018-09-11T17:25:11, 16.437, 0.0, 0.0
2018-09-11T17:25:32, 16.5, 0.0, 0.0
2018-09-11T17:25:53, 16.5, 0.0, 0.0
2018-09-11T17:26:14, 16.5, 0.0, 0.0
2018-09-11T17:26:35, 16.5, 0.0, 0.0
2018-09-11T17:26:56, 16.437, 0.0, 0.0
2018-09-11T17:27:17, 16.437, 0.0, 0.0
2018-09-11T17:27:38, 16.437, 0.0, 0.0
2018-09-11T17:27:59, 16.437, 0.0, 0.0
2018-09-11T17:28:20, 16.437, 0.0, 0.0
2018-09-11T17:28:41, 16.437, 0.0, 0.0
2018-09-11T17:29:02, 16.437, 0.0, 0.0
2018-09-11T17:29:23, 16.437, 0.0, 0.0
2018-09-11T17:29:44, 16.437, 0.0, 0.0
2018-09-11T17:30:05, 16.437, 0.0, 0.0
2018-09-11T17:30:26, 16.437, 0.0, 0.0
2018-09-11T17:30:47, 16.437, 0.0, 0.0
2018-09-11T17:31:08, 16.437, 0.0, 0.0
